Year,Player,concat,count,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Honors
2017,Mike Dunleavy,2017Mike Dunleavy,3,SF,36,CLE,23,2,366,3.5,8.9,0.4,2,5.6,0.351,1.6,3.2,0.485,1.4,1.9,0.737,0.5,4.1,4.6,2,0.6,0.2,1.4,3.1,10.4,No_Honors
2017,Mike Dunleavy,2017Mike Dunleavy,3,SF,36,ATL,30,0,475,4.3,9.9,0.438,2.5,5.8,0.429,1.8,4,0.453,1.7,2,0.846,1,4.2,5.2,2.3,0.7,0.4,1.1,2.7,12.8,No_Honors
2017,Kris Dunn,2017Kris Dunn,1,PG,22,MIN,78,7,1333,3.2,8.5,0.377,0.6,2,0.288,2.6,6.5,0.404,1,1.6,0.61,0.6,3.8,4.5,5.1,2.1,1,2.4,4.8,7.9,No_Honors
2017,Kevin Durant,2017Kevin Durant,1,PF,28,GSW,62,62,2070,9.6,17.8,0.537,2,5.4,0.375,7.5,12.4,0.608,5.8,6.7,0.875,0.7,8.2,8.9,5.2,1.1,1.7,2.4,2,27,Second
2017,Jarell Eddie,2017Jarell Eddie,1,SF,25,PHO,5,0,62,3.5,11,0.316,2.3,9.3,0.25,1.2,1.7,0.667,4.6,5.2,0.889,0.6,3.5,4.1,0,0.6,0,0.6,0.6,13.9,No_Honors
2017,Henry Ellenson,2017Henry Ellenson,1,PF,20,DET,19,2,146,5.7,15.8,0.359,2.5,8.6,0.286,3.2,7.2,0.448,1,2,0.5,2,8.1,10.1,1.7,0.2,0.2,3.5,1.5,14.8,No_Honors
2017,Wayne Ellington,2017Wayne Ellington,1,SG,29,MIA,62,13,1500,5.5,13.3,0.416,3.6,9.5,0.378,2,3.9,0.509,0.9,1,0.86,0.4,2.7,3.2,1.7,0.8,0.1,0.7,1.7,15.6,No_Honors
2017,Monta Ellis,2017Monta Ellis,1,SG,31,IND,74,33,1998,4.5,10,0.443,0.8,2.4,0.319,3.7,7.6,0.483,1.7,2.3,0.727,0.3,3.3,3.7,4.3,1.4,0.5,2.4,2.7,11.4,No_Honors
2017,Joel Embiid,2017Joel Embiid,1,C,22,PHI,31,31,786,9.2,19.6,0.466,1.6,4.5,0.367,7.5,15.2,0.495,8.7,11.2,0.783,2.8,8.3,11.1,3,1.2,3.5,5.4,5.1,28.7,No_Honors
2017,James Ennis,2017James Ennis,1,SF,26,MEM,64,28,1501,3.5,7.7,0.455,1.2,3.3,0.372,2.3,4.4,0.516,2.1,2.6,0.782,1.7,4.6,6.2,1.5,1.1,0.5,1.4,4,10.3,No_Honors
2017,Tyler Ennis,2017Tyler Ennis,3,PG,22,TOT,53,2,588,5.5,12.7,0.433,1.7,4.3,0.386,3.9,8.4,0.457,1.3,1.5,0.84,0.6,2.2,2.8,5.3,1.5,0.1,2.8,3.6,14,No_Honors
2017,Tyler Ennis,2017Tyler Ennis,3,PG,22,HOU,31,0,196,4.6,11.8,0.391,1.1,2.9,0.375,3.5,8.8,0.396,0.4,0.6,0.667,0.7,2.8,3.5,6.2,1.1,0,4.4,5.3,10.7,No_Honors
2017,Tyler Ennis,2017Tyler Ennis,3,PG,22,LAL,22,2,392,6,13.2,0.451,1.9,5,0.389,4,8.3,0.489,1.7,2,0.864,0.5,1.9,2.4,4.8,1.7,0.2,1.9,2.7,15.6,No_Honors
2017,Tyreke Evans,2017Tyreke Evans,3,SF,27,TOT,40,6,788,6.9,16.9,0.405,1.9,5.4,0.356,4.9,11.5,0.429,3.2,4.2,0.75,0.6,5.7,6.3,5.7,1.6,0.4,2.8,2.7,18.8,No_Honors
2017,Tyreke Evans,2017Tyreke Evans,3,SF,27,NOP,26,0,474,6.9,17.2,0.401,1.6,5.3,0.3,5.3,11.9,0.446,3.4,4.4,0.776,0.5,6.1,6.5,6.9,1.7,0.3,3,3.1,18.8,No_Honors
2017,Tyreke Evans,2017Tyreke Evans,3,SF,27,SAC,14,6,314,6.8,16.4,0.413,2.4,5.5,0.438,4.4,10.9,0.4,2.8,3.9,0.706,0.8,5,5.8,3.8,1.4,0.6,2.5,2.2,18.7,No_Honors
2017,Dante Exum,2017Dante Exum,1,PG,21,UTA,66,26,1228,4.5,10.6,0.427,1.3,4.4,0.295,3.3,6.3,0.519,1.7,2.1,0.795,0.9,3,3.9,3.3,0.6,0.4,2.3,4.3,12.1,No_Honors
2017,Kenneth Faried,2017Kenneth Faried,1,PF,27,DEN,61,34,1296,6.3,11.6,0.548,0,0.2,0,6.3,11.4,0.556,3.6,5.2,0.693,5.1,7.7,12.8,1.5,1.2,1.1,1.6,3.4,16.3,No_Honors
2017,Jordan Farmar,2017Jordan Farmar,1,PG,30,SAC,2,0,35,4.1,12.3,0.333,4.1,9.3,0.444,0,3.1,0,0,0,,1,2.1,3.1,9.3,2.1,0,3.1,1,12.3,No_Honors
2017,Derrick Favors,2017Derrick Favors,1,PF,25,UTA,50,39,1186,6.2,12.7,0.487,0.1,0.3,0.3,6.1,12.4,0.491,2,3.3,0.615,2.8,6.5,9.3,1.7,1.4,1.2,1.8,3.1,14.4,No_Honors
2017,Kay Felder,2017Kay Felder,1,PG,21,CLE,42,0,386,5.8,14.7,0.392,0.7,2.1,0.318,5.1,12.7,0.404,3.3,4.6,0.714,0.3,3.5,3.8,5.4,1.7,0.7,2.8,3.5,15.5,No_Honors
2017,Cristiano Felício,2017Cristiano Felício,1,C,24,CHI,66,0,1040,4.4,7.7,0.579,0,0,,4.4,7.7,0.579,2.1,3.2,0.645,4.3,6.5,10.8,1.4,0.9,0.6,1.1,3.8,10.9,No_Honors
2017,Raymond Felton,2017Raymond Felton,1,PG,32,LAC,80,11,1700,4.7,10.9,0.43,1,3,0.319,3.7,7.8,0.473,1.1,1.4,0.781,0.7,3.9,4.6,4,1.4,0.5,1.8,2.6,11.4,No_Honors
2017,Yogi Ferrell,2017Yogi Ferrell,3,PG,23,TOT,46,29,1197,4.8,11.8,0.406,2,5.3,0.386,2.8,6.6,0.422,2.2,2.7,0.831,0.6,2.7,3.3,5.2,1.3,0.3,2.1,2.7,13.9,No_Honors
2017,Yogi Ferrell,2017Yogi Ferrell,3,PG,23,BRK,10,0,151,4.3,11.7,0.367,1.9,6.4,0.296,2.4,5.2,0.455,2.4,3.8,0.625,1,1.9,2.9,4.1,0.5,0.5,3.3,2.6,12.9,No_Honors
2017,Yogi Ferrell,2017Yogi Ferrell,3,PG,23,DAL,36,29,1046,4.9,11.9,0.412,2.1,5.1,0.403,2.8,6.7,0.418,2.2,2.5,0.877,0.6,2.9,3.4,5.3,1.4,0.2,1.9,2.7,14,No_Honors
2017,Dorian Finney-Smith,2017Dorian Finney-Smith,1,PF,23,DAL,81,35,1642,2.7,7.3,0.372,1.2,4.2,0.293,1.5,3.1,0.479,1,1.3,0.754,1.2,3.7,4.9,1.5,1.1,0.5,1,2.7,7.7,No_Honors
2017,Bryn Forbes,2017Bryn Forbes,1,SG,23,SAS,36,0,285,4.5,12.5,0.364,2.1,6.7,0.321,2.4,5.8,0.413,0.6,0.8,0.833,0.3,2.7,2.9,2.9,0.1,0,1.4,2.5,11.9,No_Honors
2017,Evan Fournier,2017Evan Fournier,1,SG,24,ORL,68,66,2234,6.6,15,0.439,2.1,5.8,0.356,4.5,9.2,0.491,3.6,4.5,0.805,0.7,2.7,3.4,3.3,1.1,0.1,2.3,2.9,18.8,No_Honors
2017,Randy Foye,2017Randy Foye,1,SG,33,BRK,69,40,1284,3.3,9.1,0.363,1.9,5.7,0.33,1.4,3.4,0.418,1.5,1.8,0.857,0.3,4.1,4.3,3.8,1,0.3,2.2,2.8,10,No_Honors
2017,Tim Frazier,2017Tim Frazier,1,PG,26,NOP,65,35,1525,3.8,9.5,0.403,0.9,3,0.313,2.9,6.5,0.446,2.3,3,0.76,0.8,3.3,4.1,7.9,1.3,0.1,2.4,3.1,11,No_Honors
2017,Channing Frye,2017Channing Frye,1,C,33,CLE,74,15,1398,6.1,13.4,0.458,3.5,8.6,0.409,2.6,4.8,0.546,1.6,1.9,0.851,1,6.5,7.5,1.2,0.8,1,1.4,3.6,17.4,No_Honors
2017,Danilo Gallinari,2017Danilo Gallinari,1,SF,28,DEN,63,63,2134,5.7,12.7,0.447,2.1,5.5,0.389,3.5,7.2,0.491,5.9,6.5,0.902,0.7,4.8,5.5,2.3,0.7,0.3,1.4,1.6,19.3,No_Honors
2017,Langston Galloway,2017Langston Galloway,3,PG,25,TOT,74,2,1495,5,13.1,0.38,2.9,7.4,0.39,2.1,5.7,0.367,1.2,1.5,0.797,0.7,3.1,3.8,2.2,1.1,0.1,1.1,2.3,14.1,No_Honors
2017,Langston Galloway,2017Langston Galloway,3,PG,25,NOP,55,0,1120,5.3,14.2,0.374,3.2,8.6,0.377,2.1,5.6,0.37,1.3,1.7,0.769,0.6,3.2,3.9,2.1,1.3,0.2,0.9,2.4,15.1,No_Honors
2017,Langston Galloway,2017Langston Galloway,3,PG,25,SAC,19,2,375,4,10,0.404,1.8,3.8,0.475,2.2,6.1,0.359,1.1,1.2,0.917,0.7,2.7,3.4,2.7,0.6,0.1,1.7,1.9,10.9,No_Honors
2017,Patricio Garino,2017Patricio Garino,1,SG,23,ORL,5,0,43,0,5.9,0,0,4.2,0,0,1.7,0,0,0,,0.8,5,5.9,0,0,0,2.5,3.3,0,No_Honors
2017,Marc Gasol,2017Marc Gasol,1,C,32,MEM,74,74,2531,7.6,16.5,0.459,1.5,3.8,0.388,6.1,12.7,0.48,4,4.7,0.837,0.9,5.7,6.6,4.8,1,1.4,2.4,2.4,20.6,No_Honors
2017,Pau Gasol,2017Pau Gasol,1,C,36,SAS,64,39,1627,6.7,13.4,0.502,1.2,2.3,0.538,5.5,11.1,0.494,2.9,4.1,0.707,2.4,8.7,11.1,3.3,0.5,1.5,1.8,2.4,17.5,No_Honors
2017,Rudy Gay,2017Rudy Gay,1,SF,30,SAC,30,30,1013,7.1,15.7,0.455,1.5,4,0.372,5.7,11.7,0.483,4.2,4.9,0.855,1.2,5.5,6.8,2.9,1.6,0.9,2.6,2.8,20,No_Honors
2017,Michael Gbinije,2017Michael Gbinije,1,SG,24,DET,9,0,32,1.1,11.3,0.1,0,4.5,0,1.1,6.8,0.167,2.3,2.3,1,2.3,1.1,3.4,2.3,0,0,0,2.3,4.5,No_Honors
2017,Alonzo Gee,2017Alonzo Gee,1,SF,29,DEN,13,0,89,1.2,5.7,0.214,0,1.2,0,1.2,4.4,0.273,2,3.6,0.556,1.6,4.4,6.1,2.4,2,0.4,1.6,5.7,4.4,No_Honors
2017,Paul George,2017Paul George,1,SF,26,IND,75,75,2689,8.3,18,0.461,2.6,6.6,0.393,5.7,11.4,0.501,4.5,5,0.898,0.8,5.8,6.6,3.4,1.6,0.4,2.9,2.8,23.8,No_Honors
2017,Marcus Georges-Hunt,2017Marcus Georges-Hunt,1,SG,22,ORL,5,0,48,1.5,5.2,0.286,0.7,1.5,0.5,0.7,3.7,0.2,6.8,7.5,0.9,0.7,6,6.8,2.3,0.7,0,1.5,3.7,10.5,No_Honors
2017,Jonathan Gibson,2017Jonathan Gibson,1,PG,29,DAL,17,0,231,5.5,14.8,0.368,2.3,7,0.333,3.1,7.8,0.4,3.3,4.5,0.724,0.2,3.3,3.4,4.1,1.2,0,3.3,3.3,16.5,No_Honors
2017,Taj Gibson,2017Taj Gibson,3,PF,31,TOT,78,71,1989,6.6,12.8,0.515,0.1,0.2,0.231,6.6,12.6,0.52,2,2.9,0.715,2.9,5.9,8.8,1.3,0.7,1.2,1.9,3,15.3,No_Honors
2017,Taj Gibson,2017Taj Gibson,3,PF,31,CHI,55,55,1502,6.6,12.7,0.521,0,0.3,0.167,6.6,12.4,0.529,2,2.9,0.714,2.9,6.3,9.2,1.4,0.6,1.2,1.8,2.9,15.3,No_Honors
2017,Taj Gibson,2017Taj Gibson,3,PF,31,OKC,23,16,487,6.6,13.2,0.497,0.1,0.1,1,6.5,13.2,0.494,2.1,2.9,0.718,2.8,4.8,7.6,1,1,1.1,2.1,3,15.3,No_Honors
2017,Manu Ginóbili,2017Manu Ginóbili,1,SG,39,SAS,69,0,1291,4.8,12.2,0.39,2.5,6.3,0.392,2.3,5.9,0.387,2.4,3,0.804,0.8,3.6,4.4,5.1,2.3,0.4,2.7,3.3,14.4,No_Honors
2017,Rudy Gobert,2017Rudy Gobert,1,C,24,UTA,81,81,2744,5.4,8.2,0.661,0,0,0,5.4,8.2,0.662,4.1,6.2,0.653,4.1,9.5,13.6,1.3,0.6,2.8,1.9,3.2,14.9,Second
2017,Archie Goodwin,2017Archie Goodwin,3,SG,22,TOT,15,0,214,6.1,11.1,0.545,0.8,2.5,0.333,5.2,8.6,0.608,5.6,7.1,0.786,1.2,3.5,4.7,4,0.7,0.8,2.4,1.3,18.5,No_Honors
2017,Archie Goodwin,2017Archie Goodwin,3,SG,22,NOP,3,0,30,2.4,6,0.4,1.2,2.4,0.5,1.2,3.6,0.333,12,12,1,0,0,0,1.2,0,1.2,0,1.2,18,No_Honors
2017,Archie Goodwin,2017Archie Goodwin,3,SG,22,BRK,12,0,184,6.7,11.9,0.557,0.8,2.5,0.308,5.9,9.4,0.625,4.5,6.3,0.719,1.4,4.1,5.5,4.5,0.8,0.8,2.7,1.4,18.6,No_Honors
2017,Aaron Gordon,2017Aaron Gordon,1,SF,21,ORL,80,72,2298,6.2,13.6,0.454,1.2,4.2,0.288,5,9.4,0.528,2.4,3.4,0.719,1.8,4.5,6.3,2.3,1,0.6,1.4,2.7,16,No_Honors
2017,Eric Gordon,2017Eric Gordon,1,SG,28,HOU,75,15,2323,6.4,15.7,0.406,3.8,10.2,0.372,2.6,5.5,0.468,2.3,2.7,0.84,0.4,2.7,3.1,2.9,0.7,0.6,1.9,2.3,18.9,No_Honors
2017,Marcin Gortat,2017Marcin Gortat,1,C,32,WAS,82,82,2556,5.5,9.5,0.579,0,0,0,5.5,9.5,0.58,1.5,2.2,0.648,3.4,8.6,12,1.7,0.6,0.9,1.7,3,12.4,No_Honors
2017,Treveon Graham,2017Treveon Graham,1,SG,23,CHO,27,1,189,3.6,7.6,0.475,1.7,2.9,0.6,1.9,4.8,0.4,1.9,2.9,0.667,1,3.2,4.2,1.1,1.1,0.2,0.6,3.4,10.9,No_Honors
2017,Jerami Grant,2017Jerami Grant,3,PF,22,TOT,80,4,1531,3.6,7.7,0.463,1,2.7,0.371,2.6,5,0.514,2.1,3.5,0.612,0.9,3.9,4.8,1.1,0.8,1.9,1,3.5,10.3,No_Honors
2017,Jerami Grant,2017Jerami Grant,3,PF,22,PHI,2,0,41,5.3,14.9,0.353,0,1.8,0,5.3,13.2,0.4,3.5,7,0.5,0,5.3,5.3,0,0,3.5,2.6,4.4,14,No_Honors
2017,Jerami Grant,2017Jerami Grant,3,PF,22,OKC,78,4,1490,3.5,7.5,0.469,1,2.8,0.377,2.5,4.8,0.523,2.1,3.4,0.619,0.9,3.9,4.8,1.1,0.8,1.8,1,3.5,10.2,No_Honors
2017,Jerian Grant,2017Jerian Grant,1,PG,24,CHI,63,28,1028,4.5,10.5,0.425,1.7,4.7,0.366,2.8,5.8,0.473,2.3,2.6,0.89,0.6,3.3,3.9,4.2,1.6,0.3,1.5,3.3,13,No_Honors
2017,Danny Green,2017Danny Green,1,SG,29,SAS,68,68,1807,3.5,8.9,0.392,2.4,6.2,0.379,1.2,2.7,0.42,0.5,0.6,0.844,0.6,3.8,4.5,2.5,1.4,1.1,1.5,2.4,9.9,No_Honors
2017,Draymond Green,2017Draymond Green,1,PF,26,GSW,76,76,2471,4,9.5,0.418,1.2,3.8,0.308,2.8,5.6,0.494,2.2,3.1,0.709,1.4,7.3,8.7,7.8,2.2,1.5,2.7,3.2,11.3,Third
2017,Gerald Green,2017Gerald Green,1,SF,31,BOS,47,0,538,6.4,15.5,0.409,2.6,7.4,0.351,3.7,8.1,0.463,2.2,2.7,0.805,1.1,4.6,5.6,2.2,0.6,0.5,1.7,3.2,17.5,No_Honors
2017,JaMychal Green,2017JaMychal Green,1,PF,26,MEM,77,75,2101,4.3,8.6,0.5,0.9,2.5,0.379,3.3,6.1,0.549,2.3,2.9,0.802,2.9,6.5,9.3,1.4,0.8,0.6,1.6,4.2,11.8,No_Honors
2017,Jeff Green,2017Jeff Green,1,PF,30,ORL,69,11,1534,5.2,13.1,0.394,1.2,4.5,0.275,3.9,8.6,0.458,3.4,3.9,0.863,0.9,4.1,5,1.9,0.9,0.3,1.8,2.4,15,No_Honors
2017,Blake Griffin,2017Blake Griffin,1,PF,27,LAC,61,61,2076,8.3,16.8,0.493,0.7,2,0.336,7.6,14.9,0.514,5.5,7.3,0.76,1.9,6.7,8.6,5.2,1,0.4,2.5,2.7,22.8,No_Honors
2017,Justin Hamilton,2017Justin Hamilton,1,C,26,BRK,64,7,1177,5.3,11.6,0.459,1.7,5.5,0.306,3.6,6.1,0.598,1.2,1.6,0.75,2.2,5.8,8,1.7,0.9,1.3,1.3,2.8,13.5,No_Honors
2017,A.J. Hammons,2017A.J. Hammons,1,C,24,DAL,22,0,163,3.8,9.3,0.405,1.1,2.2,0.5,2.7,7.1,0.375,2,4.4,0.45,1.8,6.2,8,0.9,0.2,2.9,2.2,4.6,10.6,No_Honors
2017,Tim Hardaway,2017Tim Hardaway,1,SG,24,ATL,79,30,2154,6.9,15.2,0.455,2.5,7,0.357,4.4,8.3,0.537,2.7,3.6,0.766,0.6,3.2,3.7,3,0.9,0.3,1.8,1.7,19.1,No_Honors
2017,James Harden,2017James Harden,1,PG,27,HOU,81,81,2947,8.2,18.7,0.44,3.2,9.2,0.347,5,9.5,0.53,9.1,10.8,0.847,1.2,6.9,8.1,11.1,1.5,0.5,5.7,2.6,28.8,First
2017,Maurice Harkless,2017Maurice Harkless,1,SF,23,POR,77,69,2223,5.1,10.1,0.503,1.1,3.1,0.351,4,7,0.572,1.2,2,0.621,2,3.5,5.5,1.4,1.4,1.1,1.4,3.5,12.5,No_Honors
2017,Justin Harper,2017Justin Harper,1,PF,27,PHI,3,0,31,5.8,13.9,0.417,2.3,8.1,0.286,3.5,5.8,0.6,0,0,,2.3,3.5,5.8,2.3,0,0,4.6,2.3,13.9,No_Honors
2017,Montrezl Harrell,2017Montrezl Harrell,1,C,23,HOU,58,14,1064,7.6,11.7,0.652,0,0.2,0.143,7.6,11.4,0.663,2.6,4.1,0.628,2.7,4.7,7.4,2.2,0.7,1.4,1.5,4.3,17.8,No_Honors
2017,Devin Harris,2017Devin Harris,1,PG,33,DAL,65,0,1087,4.5,11.3,0.399,1.9,5.9,0.328,2.6,5.4,0.476,3.5,4.3,0.829,0.4,3.8,4.2,4.5,1.4,0.2,1.9,3.3,14.5,No_Honors
2017,Gary Harris,2017Gary Harris,1,SG,22,DEN,57,56,1782,6.5,12.9,0.502,2.2,5.2,0.42,4.3,7.7,0.558,2.1,2.7,0.776,1,2.6,3.6,3.3,1.4,0.2,1.5,1.9,17.2,No_Honors
2017,Joe Harris,2017Joe Harris,1,SG,25,BRK,52,11,1138,4.9,11.5,0.425,2.7,7,0.385,2.2,4.5,0.489,1.1,1.6,0.714,0.5,4.1,4.7,1.7,0.9,0.3,1.7,3.8,13.5,No_Honors
2017,Manny Harris,2017Manny Harris,1,SG,27,DAL,4,0,25,4.3,21.6,0.2,0,2.9,0,4.3,18.7,0.231,2.9,5.8,0.5,4.3,8.6,13,2.9,0,0,2.9,1.4,11.5,No_Honors
2017,Tobias Harris,2017Tobias Harris,1,PF,24,DET,82,48,2567,7.2,14.9,0.481,1.5,4.4,0.347,5.6,10.5,0.537,2.7,3.2,0.841,0.9,5,5.8,2,0.8,0.5,1.3,1.9,18.5,No_Honors
2017,Aaron Harrison,2017Aaron Harrison,1,SG,22,CHO,5,0,17,0,8.5,0,0,4.2,0,0,4.2,0,2.1,4.2,0.5,0,6.4,6.4,6.4,0,0,0,4.2,2.1,No_Honors
2017,Andrew Harrison,2017Andrew Harrison,1,PG,22,MEM,72,18,1474,2.9,8.8,0.325,1.1,3.8,0.276,1.8,5,0.363,3.6,4.7,0.763,0.6,2.8,3.3,4.8,1.3,0.5,2.1,4.7,10.4,No_Honors
2017,Udonis Haslem,2017Udonis Haslem,1,C,36,MIA,16,0,130,3,6.4,0.478,0,0.8,0,3,5.5,0.55,2.5,4.2,0.6,2.2,7.8,10,1.7,1.7,0.3,2.2,6.1,8.6,No_Honors
2017,Spencer Hawes,2017Spencer Hawes,3,PF,28,TOT,54,1,797,6.1,12.5,0.484,1.1,3.7,0.309,4.9,8.9,0.556,2,2.3,0.846,1.7,6.9,8.6,3.7,0.7,1.4,2.2,3.5,15.2,No_Honors
2017,Spencer Hawes,2017Spencer Hawes,3,PF,28,CHO,35,1,626,6,12.5,0.477,0.9,3.2,0.291,5.1,9.4,0.54,1.7,2,0.882,1.8,6.6,8.4,3.6,0.7,1.5,2.3,3.5,14.6,No_Honors
2017,Spencer Hawes,2017Spencer Hawes,3,PF,28,MIL,19,0,171,6.3,12.4,0.508,1.9,5.5,0.346,4.4,6.9,0.636,2.9,3.8,0.778,1.3,8.2,9.5,4,0.4,0.8,1.9,3.4,17.5,No_Honors
2017,Gordon Hayward,2017Gordon Hayward,1,SF,26,UTA,73,73,2516,7.8,16.5,0.471,2.1,5.4,0.398,5.7,11.2,0.506,5.2,6.1,0.844,0.7,4.9,5.6,3.6,1,0.3,2,1.7,22.9,No_Honors
2017,Gerald Henderson,2017Gerald Henderson,1,SG,29,PHI,72,41,1667,5.1,11.9,0.423,1.3,3.7,0.353,3.7,8.2,0.455,2.9,3.6,0.806,0.7,3.3,4,2.4,0.9,0.3,1.3,2.8,14.3,No_Honors
2017,John Henson,2017John Henson,1,C,26,MIL,58,39,1123,5.1,9.9,0.515,0,0,0,5.1,9.9,0.516,2.4,3.4,0.692,2.9,6.5,9.5,1.8,0.9,2.5,1.7,4.8,12.6,No_Honors
2017,Juan Hernangómez,2017Juan Hernangómez,1,PF,21,DEN,62,9,842,4.3,9.6,0.451,2,4.8,0.407,2.4,4.7,0.495,2.4,3.2,0.75,1.8,6.2,8,1.2,1.3,0.5,1.3,2.7,13,No_Honors
2017,Willy Hernangómez,2017Willy Hernangómez,1,C,22,NYK,72,22,1324,6.7,12.6,0.529,0.1,0.4,0.267,6.6,12.2,0.538,2.5,3.4,0.728,4.6,9,13.6,2.6,1.1,1,2.7,4.1,16,No_Honors
2017,Mario Hezonja,2017Mario Hezonja,1,SF,21,ORL,65,2,960,4.4,12.4,0.355,1.6,5.4,0.299,2.8,7,0.398,1.5,1.9,0.8,0.7,4.7,5.5,2.3,1.1,0.6,2.2,2.8,11.9,No_Honors
2017,Roy Hibbert,2017Roy Hibbert,3,C,30,TOT,48,13,682,4.2,7.8,0.544,0,0,,4.2,7.8,0.544,3.2,4,0.813,2.9,5.2,8,1.1,0.4,2.4,1.7,5.3,11.7,No_Honors
2017,Roy Hibbert,2017Roy Hibbert,3,C,30,CHO,42,13,671,4.2,7.7,0.542,0,0,,4.2,7.7,0.542,3.3,4,0.813,2.8,5.2,8,1.1,0.4,2.4,1.7,5.2,11.6,No_Honors
2017,Roy Hibbert,2017Roy Hibbert,3,C,30,DEN,6,0,11,6.5,9.8,0.667,0,0,,6.5,9.8,0.667,0,0,,3.3,3.3,6.5,3.3,0,6.5,3.3,9.8,13.1,No_Honors
2017,Buddy Hield,2017Buddy Hield,3,SG,24,TOT,82,55,1888,6.2,14.6,0.426,2.8,7.2,0.391,3.4,7.4,0.461,1.2,1.4,0.842,0.7,4.5,5.1,2.3,0.7,0.2,1.9,2.2,16.5,No_Honors
2017,Buddy Hield,2017Buddy Hield,3,SG,24,NOP,57,37,1161,5.7,14.6,0.393,2.8,7.5,0.369,3,7.1,0.417,0.9,1,0.879,0.6,4.6,5.1,2.4,0.6,0.2,1.5,2.5,15.1,No_Honors
2017,Buddy Hield,2017Buddy Hield,3,SG,24,SAC,25,18,727,7,14.7,0.48,2.9,6.8,0.428,4.1,7.8,0.525,1.7,2.1,0.814,0.8,4.3,5.1,2.2,1,0.1,2.6,1.7,18.7,No_Honors
2017,Nenê Hilário,2017Nenê Hilário,1,C,34,HOU,67,8,1198,7.4,11.9,0.617,0.1,0.3,0.333,7.3,11.7,0.624,3.5,5.9,0.589,2.9,5.6,8.5,2,1.7,1.2,2.2,4.9,18.3,No_Honors
2017,George Hill,2017George Hill,1,PG,30,UTA,49,49,1544,6.7,14.1,0.477,2.2,5.4,0.403,4.5,8.7,0.523,3.7,4.6,0.801,0.5,3.4,3.9,4.8,1.2,0.3,2,2.7,19.3,No_Honors
2017,Jordan Hill,2017Jordan Hill,1,C,29,MIN,7,0,47,3.8,10,0.385,0,0,,3.8,10,0.385,1.5,1.5,1,6.1,4.6,10.7,0,0.8,0,3.1,6.9,9.2,No_Honors
2017,Solomon Hill,2017Solomon Hill,1,SF,25,NOP,80,71,2374,2.8,7.2,0.383,1.4,4.1,0.348,1.3,3.2,0.428,1.6,1.9,0.805,0.8,3.9,4.7,2.1,1.1,0.5,1.2,2.8,8.5,No_Honors
2017,Darrun Hilliard,2017Darrun Hilliard,1,SG,23,DET,39,1,381,4.4,11.9,0.373,1.1,4.3,0.261,3.3,7.6,0.438,2,2.6,0.75,0.2,2.9,3.1,3.1,1,0.2,2.6,3.7,12,No_Honors
2017,Jrue Holiday,2017Jrue Holiday,1,PG,26,NOP,67,61,2190,6.7,14.7,0.454,1.6,4.6,0.356,5,10.1,0.498,2,2.8,0.708,0.8,3.6,4.3,8,1.6,0.7,3.2,2.2,16.9,No_Honors
2017,Justin Holiday,2017Justin Holiday,1,SG,27,NYK,82,4,1639,5.1,11.8,0.433,2.1,6,0.355,3,5.8,0.513,1.4,1.8,0.825,0.6,4.3,4.9,2.2,1.4,0.7,1.4,2.4,13.8,No_Honors
2017,Rondae Hollis-Jefferson,2017Rondae Hollis-Jefferson,1,SF,22,BRK,78,50,1761,4.8,11.1,0.434,0.3,1.4,0.224,4.5,9.7,0.463,3.9,5.2,0.751,2,7.3,9.2,3.1,1.7,0.9,2.4,3.6,13.8,No_Honors
2017,Richaun Holmes,2017Richaun Holmes,1,C,23,PHI,57,17,1193,6.9,12.4,0.558,0.8,2.3,0.351,6.1,10.1,0.606,2.2,3.1,0.699,2.8,6.5,9.4,1.8,1.3,1.7,1.7,4.1,16.9,No_Honors
2017,Rodney Hood,2017Rodney Hood,1,SG,24,UTA,59,55,1593,6.1,15.1,0.408,2.6,6.9,0.371,3.6,8.1,0.44,2,2.6,0.783,0.4,4.2,4.6,2.2,0.9,0.2,1.5,3,16.9,No_Honors
2017,Al Horford,2017Al Horford,1,C,30,BOS,68,68,2193,6.2,13.1,0.473,1.4,4,0.355,4.8,9.2,0.524,1.8,2.2,0.8,1.6,6.1,7.6,5.5,0.9,1.4,1.9,2.3,15.6,No_Honors
2017,Danuel House,2017Danuel House,1,SG,23,WAS,1,0,1,0,0,,0,0,,0,0,,0,0,,0,36,36,0,0,0,0,0,0,No_Honors
2017,Dwight Howard,2017Dwight Howard,1,C,31,ATL,74,74,2199,6.4,10,0.633,0,0,0,6.4,10,0.635,3.7,6.9,0.533,4.8,10.5,15.4,1.7,1,1.5,2.8,3.3,16.4,No_Honors
2017,Marcelo Huertas,2017Marcelo Huertas,1,PG,33,LAL,23,1,237,3.8,10.3,0.368,0.6,2.9,0.211,3.2,7.4,0.429,1.4,2.6,0.529,0.3,3.3,3.6,7.9,1.5,0.3,2.9,2.4,9.6,No_Honors
2017,Josh Huestis,2017Josh Huestis,1,PF,25,OKC,2,0,31,7,12.8,0.545,2.3,4.6,0.5,4.6,8.1,0.571,0,1.2,0,4.6,5.8,10.5,3.5,0,3.5,0,0,16.3,No_Honors
